step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
3911,162.9583346,20.05137732,6.05E-11
3912,163.0000013,20.09949329,6.03E-11
3913,163.041668,20.14760926,6.01E-11
3914,163.0833346,20.19572523,6.00E-11
3915,163.1250013,20.2438412,5.98E-11
3916,163.166668,20.29195717,5.97E-11
3917,163.2083346,20.34007314,5.95E-11
3918,163.2500013,20.38818911,5.94E-11
3919,163.291668,20.43630508,5.92E-11
3920,163.3333346,20.48442105,5.91E-11
3921,163.3750013,20.53253702,5.89E-11
3922,163.416668,20.58065299,5.88E-11
3923,163.4583346,20.62876896,5.86E-11
3924,163.5000013,20.67688493,5.85E-11
3925,163.541668,20.7250009,5.83E-11
3926,163.5833346,20.77311687,5.82E-11
3927,163.6250013,20.82123284,5.80E-11
3928,163.666668,20.86934881,5.79E-11
3929,163.7083346,20.91746478,5.77E-11
3930,163.7500013,20.96558075,5.76E-11
3931,163.791668,21.01369672,5.74E-11
3932,163.8333346,21.06181269,5.73E-11
3933,163.8750013,21.10992866,5.71E-11
3934,163.916668,21.15804463,5.70E-11
3935,163.9583346,21.2061606,5.68E-11
3936,164.0000013,21.25427233,5.67E-11
3937,164.041668,21.16775779,5.66E-11
3938,164.0833346,21.08124326,5.64E-11
3939,164.1250013,20.99472873,5.63E-11
3940,164.166668,20.90821419,5.61E-11
3941,164.2083346,20.82169966,5.60E-11
3942,164.2500013,20.73518513,5.58E-11
3943,164.291668,20.64867059,5.57E-11
3944,164.3333346,20.56215606,5.56E-11
3945,164.3750013,20.47564153,5.54E-11
3946,164.416668,20.38912699,5.53E-11
3947,164.4583346,20.30261246,5.51E-11
3948,164.5000013,20.21609793,5.50E-11
3949,164.541668,20.12958339,5.49E-11
3950,164.5833346,20.04306886,5.47E-11
3951,164.6250013,19.95655433,5.46E-11
3952,164.666668,19.87003979,5.44E-11
3953,164.7083347,19.78352526,5.43E-11
3954,164.7500013,19.69701073,5.41E-11
3955,164.791668,19.6104962,5.40E-11
3956,164.8333347,19.52398166,5.39E-11
3957,164.8750013,19.43746713,5.37E-11
3958,164.916668,19.3509526,5.36E-11
3959,164.9583347,19.26443806,5.34E-11
3960,165.0000013,19.17792576,5.33E-11
3961,165.041668,19.16180205,5.32E-11
3962,165.0833347,19.14567834,5.30E-11
3963,165.1250013,19.12955464,5.29E-11
3964,165.166668,19.11343093,5.28E-11
3965,165.2083347,19.09730722,5.26E-11
3966,165.2500013,19.08118351,5.25E-11
3967,165.291668,19.0650598,5.24E-11
3968,165.3333347,19.04893609,5.22E-11
3969,165.3750013,19.03281239,5.21E-11
3970,165.416668,19.01668868,5.20E-11
3971,165.4583347,19.00056497,5.18E-11
3972,165.5000013,18.98444126,5.17E-11
3973,165.541668,18.96831755,5.16E-11
3974,165.5833347,18.95219385,5.14E-11
3975,165.6250013,18.93607014,5.13E-11
3976,165.666668,18.91994643,5.12E-11
3977,165.7083347,18.90382272,5.10E-11
3978,165.7500013,18.88769901,5.09E-11
3979,165.791668,18.87157531,5.08E-11
3980,165.8333347,18.8554516,5.06E-11
3981,165.8750013,18.83932789,5.05E-11
3982,165.916668,18.82320418,5.04E-11
3983,165.9583347,18.80708047,5.02E-11
3984,166.0000013,18.79095677,5.01E-11
3985,166.041668,18.77483306,5.00E-11
3986,166.0833347,18.75870935,4.98E-11
3987,166.1250013,18.74258564,4.97E-11
3988,166.166668,18.72646193,4.96E-11
3989,166.2083347,18.71033823,4.95E-11
3990,166.2500013,18.69421452,4.93E-11
3991,166.291668,18.67809081,4.92E-11
3992,166.3333347,18.6619671,4.91E-11
3993,166.3750013,18.64584339,4.89E-11
3994,166.416668,18.62971969,4.88E-11
3995,166.4583347,18.61359598,4.87E-11
3996,166.5000013,18.59747227,4.85E-11
3997,166.541668,18.58134856,4.84E-11
3998,166.5833347,18.56522485,4.83E-11
3999,166.6250013,18.54910115,4.82E-11
4000,166.666668,18.53297744,4.80E-11
4001,166.7083347,18.51685373,4.79E-11
4002,166.7500013,18.50073002,4.78E-11
4003,166.791668,18.48460631,4.76E-11
4004,166.8333347,18.46848261,4.75E-11
4005,166.8750013,18.4523589,4.74E-11
4006,166.916668,18.43623519,4.73E-11
4007,166.9583347,18.42011148,4.71E-11
4008,167.0000013,18.40398705,4.70E-11
4009,167.041668,18.3654267,4.69E-11
4010,167.0833347,18.32686635,4.68E-11
4011,167.1250013,18.288306,4.66E-11
4012,167.166668,18.24974565,4.65E-11
4013,167.2083347,18.2111853,4.64E-11
4014,167.2500013,18.17262495,4.63E-11
4015,167.291668,18.1340646,4.62E-11
4016,167.3333347,18.09550424,4.61E-11
4017,167.3750013,18.05694389,4.59E-11
4018,167.416668,18.01838354,4.58E-11
4019,167.4583347,17.97982319,4.57E-11
4020,167.5000013,17.94126284,4.56E-11
4021,167.541668,17.90270249,4.55E-11
4022,167.5833347,17.86414214,4.54E-11
4023,167.6250013,17.82558179,4.52E-11
4024,167.666668,17.78702144,4.51E-11
4025,167.7083347,17.74846108,4.50E-11
4026,167.7500013,17.70990073,4.49E-11
4027,167.791668,17.67134038,4.48E-11
4028,167.8333347,17.63278003,4.47E-11
4029,167.8750013,17.59421968,4.45E-11
4030,167.916668,17.55565933,4.44E-11
4031,167.9583347,17.51709898,4.43E-11
4032,168.0000013,17.47853864,4.42E-11
4033,168.041668,17.44027195,4.41E-11
4034,168.0833347,17.40200526,4.40E-11
4035,168.1250013,17.36373856,4.39E-11
4036,168.166668,17.32547187,4.37E-11
4037,168.2083347,17.28720518,4.36E-11
4038,168.2500013,17.24893849,4.35E-11
4039,168.291668,17.2106718,4.34E-11
4040,168.3333347,17.17240511,4.33E-11
4041,168.3750013,17.13413842,4.32E-11
4042,168.416668,17.09587173,4.31E-11
4043,168.4583347,17.05760504,4.30E-11
4044,168.5000013,17.01933835,4.28E-11
4045,168.541668,16.98107166,4.27E-11
4046,168.5833347,16.94280497,4.26E-11
4047,168.6250013,16.90453828,4.25E-11
4048,168.666668,16.86627159,4.24E-11
4049,168.7083347,16.8280049,4.23E-11
4050,168.7500014,16.78973821,4.22E-11
4051,168.791668,16.75147152,4.21E-11
4052,168.8333347,16.71320483,4.19E-11
4053,168.8750014,16.67493814,4.18E-11
4054,168.916668,16.63667145,4.17E-11
4055,168.9583347,16.59840476,4.16E-11
4056,169.0000014,16.56013799,4.15E-11
4057,169.041668,16.5195462,4.14E-11
4058,169.0833347,16.4789544,4.13E-11
4059,169.1250014,16.4383626,4.12E-11
4060,169.166668,16.39777081,4.11E-11
4061,169.2083347,16.35717901,4.10E-11
4062,169.2500014,16.31658721,4.09E-11
4063,169.291668,16.27599542,4.08E-11
4064,169.3333347,16.23540362,4.07E-11
4065,169.3750014,16.19481182,4.06E-11
4066,169.416668,16.15422003,4.05E-11
4067,169.4583347,16.11362823,4.04E-11
4068,169.5000014,16.07303643,4.02E-11
4069,169.541668,16.03244464,4.01E-11
4070,169.5833347,15.99185284,4.00E-11
4071,169.6250014,15.95126104,3.99E-11
4072,169.666668,15.91066925,3.98E-11
4073,169.7083347,15.87007745,3.97E-11
4074,169.7500014,15.82948565,3.96E-11
4075,169.791668,15.78889386,3.95E-11
4076,169.8333347,15.74830206,3.94E-11
4077,169.8750014,15.70771026,3.93E-11
4078,169.916668,15.66711847,3.92E-11
4079,169.9583347,15.62652667,3.91E-11
4080,170.0000014,15.58593766,3.90E-11
4081,170.041668,15.63075943,3.89E-11
4082,170.0833347,15.6755812,3.88E-11
4083,170.1250014,15.72040297,3.87E-11
4084,170.166668,15.76522474,3.86E-11
4085,170.2083347,15.8100465,3.85E-11
4086,170.2500014,15.85486827,3.84E-11
4087,170.291668,15.89969004,3.83E-11
4088,170.3333347,15.94451181,3.82E-11
4089,170.3750014,15.98933358,3.81E-11
4090,170.416668,16.03415535,3.80E-11
4091,170.4583347,16.07897711,3.79E-11
4092,170.5000014,16.12379888,3.78E-11
4093,170.541668,16.16862065,3.77E-11
4094,170.5833347,16.21344242,3.76E-11
4095,170.6250014,16.25826419,3.75E-11
4096,170.666668,16.30308596,3.74E-11
4097,170.7083347,16.34790772,3.73E-11
4098,170.7500014,16.39272949,3.72E-11
4099,170.791668,16.43755126,3.71E-11
4100,170.8333347,16.48237303,3.70E-11
4101,170.8750014,16.5271948,3.69E-11
4102,170.916668,16.57201657,3.68E-11
4103,170.9583347,16.61683833,3.67E-11
4104,171.0000014,16.66165835,3.66E-11
4105,171.041668,16.65321257,3.65E-11
4106,171.0833347,16.64476679,3.64E-11
4107,171.1250014,16.63632101,3.63E-11
4108,171.166668,16.62787523,3.62E-11
4109,171.2083347,16.61942945,3.61E-11
4110,171.2500014,16.61098367,3.60E-11
4111,171.291668,16.60253789,3.59E-11
4112,171.3333347,16.59409211,3.58E-11
4113,171.3750014,16.58564633,3.57E-11
4114,171.416668,16.57720055,3.56E-11
4115,171.4583347,16.56875477,3.55E-11
4116,171.5000014,16.56030899,3.54E-11
4117,171.541668,16.55186321,3.54E-11
4118,171.5833347,16.54341743,3.53E-11
4119,171.6250014,16.53497165,3.52E-11
4120,171.666668,16.52652586,3.51E-11
4121,171.7083347,16.51808008,3.50E-11
4122,171.7500014,16.5096343,3.49E-11
4123,171.791668,16.50118852,3.48E-11
4124,171.8333347,16.49274274,3.47E-11
4125,171.8750014,16.48429696,3.46E-11
4126,171.916668,16.47585118,3.45E-11
4127,171.9583347,16.4674054,3.44E-11
4128,172.0000014,16.458959,3.43E-11
4129,172.041668,16.43170646,3.42E-11
4130,172.0833347,16.40445391,3.41E-11
4131,172.1250014,16.37720137,3.40E-11
4132,172.166668,16.34994882,3.39E-11
4133,172.2083347,16.32269628,3.39E-11
4134,172.2500014,16.29544373,3.38E-11
4135,172.291668,16.26819119,3.37E-11
4136,172.3333347,16.24093864,3.36E-11
4137,172.3750014,16.2136861,3.35E-11
4138,172.416668,16.18643355,3.34E-11
4139,172.4583347,16.15918101,3.33E-11
4140,172.5000014,16.13192846,3.32E-11
4141,172.541668,16.10467592,3.32E-11
4142,172.5833347,16.07742337,3.31E-11
4143,172.6250014,16.05017083,3.30E-11
4144,172.666668,16.02291828,3.29E-11
4145,172.7083347,15.99566574,3.28E-11
4146,172.7500014,15.96841319,3.27E-11
4147,172.791668,15.94116065,3.26E-11
4148,172.8333347,15.9139081,3.25E-11
4149,172.8750014,15.88665556,3.25E-11
4150,172.9166681,15.85940301,3.24E-11
4151,172.9583347,15.83215047,3.23E-11
4152,173.0000014,15.80490021,3.22E-11
4153,173.0416681,15.84648038,3.21E-11
4154,173.0833347,15.88806054,3.20E-11
4155,173.1250014,15.92964071,3.20E-11
4156,173.1666681,15.97122087,3.19E-11
4157,173.2083347,16.01280104,3.18E-11
4158,173.2500014,16.0543812,3.17E-11
4159,173.2916681,16.09596137,3.16E-11
4160,173.3333347,16.13754153,3.16E-11
4161,173.3750014,16.1791217,3.15E-11
4162,173.4166681,16.22070186,3.14E-11
4163,173.4583347,16.26228203,3.13E-11
4164,173.5000014,16.30386219,3.12E-11
4165,173.5416681,16.34544236,3.12E-11
4166,173.5833347,16.38702252,3.11E-11
4167,173.6250014,16.42860268,3.10E-11
4168,173.6666681,16.47018285,3.09E-11
4169,173.7083347,16.51176301,3.09E-11
4170,173.7500014,16.55334318,3.08E-11
4171,173.7916681,16.59492334,3.07E-11
4172,173.8333347,16.63650351,3.06E-11
4173,173.8750014,16.67808367,3.05E-11
4174,173.9166681,16.71966384,3.05E-11
4175,173.9583347,16.761244,3.04E-11
4176,174.0000014,16.80282408,3.03E-11
4177,174.0416681,16.84172574,3.02E-11
4178,174.0833347,16.88062739,3.01E-11
4179,174.1250014,16.91952905,3.01E-11
4180,174.1666681,16.9584307,3.00E-11
4181,174.2083347,16.99733236,2.99E-11
4182,174.2500014,17.03623402,2.98E-11
4183,174.2916681,17.07513567,2.97E-11
4184,174.3333347,17.11403733,2.97E-11
4185,174.3750014,17.15293898,2.96E-11
4186,174.4166681,17.19184064,2.95E-11
4187,174.4583347,17.2307423,2.94E-11
4188,174.5000014,17.26964395,2.93E-11
4189,174.5416681,17.30854561,2.93E-11
4190,174.5833347,17.34744727,2.92E-11
4191,174.6250014,17.38634892,2.91E-11
4192,174.6666681,17.42525058,2.90E-11
4193,174.7083347,17.46415223,2.90E-11
4194,174.7500014,17.50305389,2.89E-11
4195,174.7916681,17.54195555,2.88E-11
4196,174.8333347,17.5808572,2.87E-11
4197,174.8750014,17.61975886,2.86E-11
4198,174.9166681,17.65866051,2.86E-11
4199,174.9583347,17.69756217,2.85E-11
4200,175.0000014,17.73646394,2.84E-11
4201,175.0416681,17.77876738,2.83E-11
4202,175.0833347,17.82107082,2.83E-11
4203,175.1250014,17.86337426,2.82E-11
4204,175.1666681,17.9056777,2.81E-11
4205,175.2083347,17.94798114,2.80E-11
4206,175.2500014,17.99028458,2.80E-11
4207,175.2916681,18.03258802,2.79E-11
4208,175.3333347,18.07489145,2.78E-11
4209,175.3750014,18.11719489,2.78E-11
4210,175.4166681,18.15949833,2.77E-11
4211,175.4583347,18.20180177,2.76E-11
4212,175.5000014,18.24410521,2.75E-11
4213,175.5416681,18.28640865,2.75E-11
4214,175.5833347,18.32871209,2.74E-11
4215,175.6250014,18.37101553,2.73E-11
4216,175.6666681,18.41331897,2.73E-11
4217,175.7083347,18.45562241,2.72E-11
4218,175.7500014,18.49792584,2.71E-11
4219,175.7916681,18.54022928,2.71E-11
4220,175.8333347,18.58253272,2.70E-11
4221,175.8750014,18.62483616,2.69E-11
4222,175.9166681,18.6671396,2.68E-11
4223,175.9583347,18.70944304,2.68E-11
4224,176.0000014,18.75174584,2.67E-11
4225,176.0416681,18.77509598,2.66E-11
4226,176.0833347,18.79844612,2.66E-11
4227,176.1250014,18.82179626,2.65E-11
4228,176.1666681,18.8451464,2.64E-11
4229,176.2083347,18.86849655,2.63E-11
4230,176.2500014,18.89184669,2.63E-11
4231,176.2916681,18.91519683,2.62E-11
4232,176.3333347,18.93854697,2.61E-11
4233,176.3750014,18.96189711,2.61E-11
4234,176.4166681,18.98524725,2.60E-11
4235,176.4583347,19.00859739,2.59E-11
4236,176.5000014,19.03194754,2.58E-11
4237,176.5416681,19.05529768,2.58E-11
4238,176.5833347,19.07864782,2.57E-11
4239,176.6250014,19.10199796,2.56E-11
4240,176.6666681,19.1253481,2.56E-11
4241,176.7083347,19.14869824,2.55E-11
4242,176.7500014,19.17204838,2.54E-11
4243,176.7916681,19.19539853,2.54E-11
4244,176.8333347,19.21874867,2.53E-11
4245,176.8750014,19.24209881,2.52E-11
4246,176.9166681,19.26544895,2.51E-11
4247,176.9583347,19.28879909,2.51E-11
4248,177.0000014,19.31214882,2.50E-11
4249,177.0416681,19.32323929,2.49E-11
4250,177.0833347,19.33432976,2.49E-11
4251,177.1250014,19.34542023,2.48E-11
4252,177.1666681,19.35651071,2.47E-11
4253,177.2083348,19.36760118,2.47E-11
4254,177.2500014,19.37869165,2.46E-11
4255,177.2916681,19.38978213,2.46E-11
4256,177.3333348,19.4008726,2.45E-11
4257,177.3750014,19.41196307,2.44E-11
4258,177.4166681,19.42305354,2.44E-11
4259,177.4583348,19.43414402,2.43E-11
4260,177.5000014,19.44523449,2.42E-11
4261,177.5416681,19.45632496,2.42E-11
4262,177.5833348,19.46741543,2.41E-11
4263,177.6250014,19.47850591,2.41E-11
4264,177.6666681,19.48959638,2.40E-11
4265,177.7083348,19.50068685,2.39E-11
4266,177.7500014,19.51177732,2.39E-11
4267,177.7916681,19.5228678,2.38E-11
4268,177.8333348,19.53395827,2.37E-11
4269,177.8750014,19.54504874,2.37E-11
4270,177.9166681,19.55613921,2.36E-11
4271,177.9583348,19.56722969,2.36E-11
4272,178.0000014,19.57832072,2.35E-11
4273,178.0416681,19.60595662,2.34E-11
4274,178.0833348,19.63359252,2.34E-11
4275,178.1250014,19.66122841,2.33E-11
4276,178.1666681,19.68886431,2.32E-11
4277,178.2083348,19.7165002,2.32E-11
4278,178.2500014,19.7441361,2.31E-11
4279,178.2916681,19.771772,2.31E-11
4280,178.3333348,19.79940789,2.30E-11
4281,178.3750014,19.82704379,2.29E-11
4282,178.4166681,19.85467969,2.29E-11
4283,178.4583348,19.88231558,2.28E-11
4284,178.5000014,19.90995148,2.27E-11
4285,178.5416681,19.93758737,2.27E-11
4286,178.5833348,19.96522327,2.26E-11
4287,178.6250014,19.99285917,2.26E-11
4288,178.6666681,20.02049506,2.25E-11
4289,178.7083348,20.04813096,2.24E-11
4290,178.7500014,20.07576685,2.24E-11
4291,178.7916681,20.10340275,2.23E-11
4292,178.8333348,20.13103865,2.22E-11
4293,178.8750014,20.15867454,2.22E-11
4294,178.9166681,20.18631044,2.21E-11
4295,178.9583348,20.21394633,2.21E-11
4296,179.0000014,20.24158223,2.20E-11
4297,179.0416681,20.26921813,2.19E-11
4298,179.0833348,20.29685402,2.19E-11
4299,179.1250014,20.32448992,2.18E-11
4300,179.1666681,20.35212581,2.18E-11
4301,179.2083348,20.37976171,2.17E-11
4302,179.2500014,20.4073976,2.16E-11
4303,179.2916681,20.4350335,2.16E-11
4304,179.3333348,20.46266939,2.15E-11
4305,179.3750014,20.49030529,2.15E-11
4306,179.4166681,20.51794119,2.14E-11
4307,179.4583348,20.54557708,2.14E-11
4308,179.5000014,20.57321298,2.13E-11
4309,179.5416681,20.60084887,2.12E-11
4310,179.5833348,20.62848477,2.12E-11
4311,179.6250014,20.65612066,2.11E-11
4312,179.6666681,20.68375656,2.11E-11
4313,179.7083348,20.71139246,2.10E-11
4314,179.7500014,20.73902835,2.09E-11
4315,179.7916681,20.76666425,2.09E-11
4316,179.8333348,20.79430014,2.08E-11
4317,179.8750014,20.82193604,2.08E-11
4318,179.9166681,20.84957193,2.07E-11
4319,179.9583348,20.87720783,2.07E-11
